location_id,month,temperature_2m,precipitation,wind_speed_10m,relative_humidity_2m,surface_pressure,cloud_cover,shortwave_radiation,country,latitude,longitude,elevation_m,hours,elevation_km
la_vientiane,8,27.017473118279568,11.032258064516128,2.1784274193548385,84.27150537634408,985.0606182795699,92.31854838709677,154.08333333333334,LA,17.9757,102.6331,179.0,744,0.179
lk_ambewela,5,18.27901234567901,9.851851851851851,2.207608024691358,89.23765432098766,815.2319444444445,87.95370370370371,208.9398148148148,LK,6.8992,80.8028,1885.0,648,1.885
lk_ambewela,6,18.096527777777776,5.09,2.87,86.49027777777778,816.4265277777778,89.11944444444444,221.5236111111111,LK,6.8992,80.8028,1885.0,720,1.885
lk_ambewela,7,18.57768817204301,2.0709677419354837,3.057311827956989,79.05779569892474,816.3603494623655,69.92204301075269,256.5981182795699,LK,6.8992,80.8028,1885.0,744,1.885
lk_ambewela,8,18.04731182795699,5.193548387096774,3.2629032258064514,83.71908602150538,816.7427419354839,87.45564516129032,220.86290322580646,LK,6.8992,80.8028,1885.0,744,1.885
lk_anuradhapura,5,27.314660493827162,7.022222222222222,4.299182098765432,83.00462962962963,997.880864197531,78.30864197530865,206.13888888888889,LK,8.3114,80.4037,90.0,648,0.09
lk_anuradhapura,6,27.526527777777776,1.7200000000000002,5.588347222222223,79.08055555555555,999.2861111111112,79.91388888888889,228.2513888888889,LK,8.3114,80.4037,90.0,720,0.09
lk_anuradhapura,7,28.331182795698926,0.24838709677419354,5.917446236559139,72.60887096774194,998.8057795698925,69.01612903225806,258.5846774193548,LK,8.3114,80.4037,90.0,744,0.09
lk_anuradhapura,8,28.041129032258063,0.6935483870967741,5.7343548387096765,72.6236559139785,999.6512096774194,81.77553763440861,232.8709677419355,LK,8.3114,80.4037,90.0,744,0.09
lk_badulla,5,24.926388888888887,8.22962962962963,1.629845679012346,82.4429012345679,936.704475308642,80.2824074074074,222.16666666666666,LK,6.9934,81.055,661.0,648,0.661
lk_badulla,6,25.610138888888887,1.876666666666667,1.8777777777777778,73.42777777777778,937.9841666666666,82.56944444444444,233.7111111111111,LK,6.9934,81.055,661.0,720,0.661
lk_badulla,7,26.69475806451613,0.28387096774193554,2.2001881720430108,59.79435483870968,937.6350806451613,60.803763440860216,269.3333333333333,LK,6.9934,81.055,661.0,744,0.661
lk_badulla,8,26.69516129032258,0.7580645161290323,2.409274193548387,60.215053763440864,938.4448924731183,81.28897849462365,230.5779569892473,LK,6.9934,81.055,661.0,744,0.661
lk_bandarawela,5,21.218827160493827,7.651851851851852,2.4554783950617285,82.87345679012346,875.2533950617283,79.52314814814815,217.3641975308642,LK,6.8259,80.9982,1248.0,648,1.248
lk_bandarawela,6,21.741805555555555,1.7966666666666669,2.999986111111111,75.24583333333334,876.60375,82.24861111111112,230.56944444444446,LK,6.8259,80.9982,1248.0,720,1.248
lk_bandarawela,7,22.749327956989248,0.3806451612903226,3.2535887096774196,64.26344086021506,876.4540322580646,59.13709677419355,266.372311827957,LK,6.8259,80.9982,1248.0,744,1.248
lk_bandarawela,8,22.306182795698923,1.0612903225806452,3.434475806451613,67.86827956989248,877.071505376344,82.66935483870968,226.33870967741936,LK,6.8259,80.9982,1248.0,744,1.248
lk_batticaloa,5,28.94351851851852,5.522222222222222,2.2176851851851853,77.01543209876543,1006.2381172839507,74.36111111111111,241.40432098765433,LK,7.7102,81.6924,10.0,648,0.01
lk_batticaloa,6,30.481944444444444,0.9166666666666667,2.9597777777777776,63.69305555555555,1007.4656944444445,77.58333333333333,251.8125,LK,7.7102,81.6924,10.0,720,0.01
lk_batticaloa,7,31.170698924731184,0.06451612903225806,3.31877688172043,55.619623655913976,1006.8981182795699,65.77016129032258,272.52284946236557,LK,7.7102,81.6924,10.0,744,0.01
lk_batticaloa,8,30.975,0.1903225806451613,3.6120430107526884,55.38172043010753,1007.7525537634409,80.77688172043011,243.877688172043,LK,7.7102,81.6924,10.0,744,0.01
lk_colombo,5,27.26141975308642,9.866666666666667,2.63141975308642,86.41203703703704,1007.8841049382717,84.79012345679013,178.6820987654321,LK,6.9271,79.8612,9.0,648,0.009
lk_colombo,6,27.05625,9.083333333333332,3.127444444444445,85.70972222222223,1009.71125,85.5125,191.30694444444444,LK,6.9271,79.8612,9.0,720,0.009
lk_colombo,7,27.318817204301077,4.403225806451613,3.1233333333333335,83.56451612903226,1009.359811827957,67.7741935483871,218.93413978494624,LK,6.9271,79.8612,9.0,744,0.009
lk_colombo,8,26.755913978494625,6.7387096774193544,3.213037634408602,85.31048387096774,1010.313440860215,84.6989247311828,200.21908602150538,LK,6.9271,79.8612,9.0,744,0.009
lk_diyatalawa,5,21.601697530864197,7.651851851851852,2.4554783950617285,85.24228395061728,871.9773148148149,79.52314814814815,217.3641975308642,LK,6.807,80.9595,1283.0,648,1.283
lk_diyatalawa,6,21.87125,1.7966666666666669,2.999986111111111,79.54583333333333,873.2222222222222,82.24861111111112,230.56944444444446,LK,6.807,80.9595,1283.0,720,1.283
lk_diyatalawa,7,22.725,0.3806451612903226,3.2535887096774196,69.25403225806451,873.019623655914,59.13709677419355,266.372311827957,LK,6.807,80.9595,1283.0,744,1.283
lk_diyatalawa,8,22.198252688172044,1.0612903225806452,3.434475806451613,73.2513440860215,873.5943548387096,82.66935483870968,226.33870967741936,LK,6.807,80.9595,1283.0,744,1.283
lk_ella,5,23.683641975308642,7.651851851851852,2.4554783950617285,83.70524691358025,910.5279320987654,79.52314814814815,217.3641975308642,LK,6.8667,81.0466,907.0,648,0.907
lk_ella,6,24.12611111111111,1.7966666666666669,2.999986111111111,76.37083333333334,911.8466666666666,82.24861111111112,230.56944444444446,LK,6.8667,81.0466,907.0,720,0.907
lk_ella,7,25.120295698924732,0.3806451612903226,3.2535887096774196,64.14247311827957,911.5672043010753,59.13709677419355,266.372311827957,LK,6.8667,81.0466,907.0,744,0.907
lk_ella,8,24.831182795698926,1.0612903225806452,3.434475806451613,67.07795698924731,912.3096774193549,82.66935483870968,226.33870967741936,LK,6.8667,81.0466,907.0,744,0.907
lk_galle,5,27.324382716049385,8.222222222222223,3.514259259259259,85.51234567901234,1008.9225308641976,84.29012345679013,200.43364197530863,LK,6.0535,80.221,3.0,648,0.003
lk_galle,6,27.229444444444447,7.183333333333334,4.176569444444445,84.08611111111111,1010.7293055555555,83.88472222222222,216.80138888888888,LK,6.0535,80.221,3.0,720,0.003
lk_galle,7,27.441129032258065,4.74516129032258,4.211155913978494,82.20833333333333,1010.3559139784946,65.10483870967742,238.83198924731184,LK,6.0535,80.221,3.0,744,0.003
lk_galle,8,26.518951612903223,8.948387096774193,4.371021505376344,85.97849462365592,1011.3532258064516,86.61962365591398,214.11559139784947,LK,6.0535,80.221,3.0,744,0.003
lk_gampola,5,24.532253086419754,6.181481481481482,2.298641975308642,88.39506172839506,954.4745370370371,84.24691358024691,197.5462962962963,LK,7.1643,80.5696,496.0,648,0.496
lk_gampola,6,24.236527777777777,3.2366666666666672,2.9069861111111113,87.10277777777777,956.1051388888889,85.90555555555555,209.5375,LK,7.1643,80.5696,496.0,720,0.496
lk_gampola,7,24.483467741935485,2.0580645161290323,3.1005779569892473,81.49327956989248,955.8052419354839,67.68010752688173,240.5013440860215,LK,7.1643,80.5696,496.0,744,0.496
lk_gampola,8,23.962365591397848,4.535483870967742,3.1155107526881722,85.11559139784946,956.5977150537634,84.18951612903226,213.66129032258064,LK,7.1643,80.5696,496.0,744,0.496
lk_hambantota,5,28.06604938271605,2.677777777777778,4.565216049382716,79.70216049382717,1006.533950617284,77.32716049382717,219.11111111111111,LK,6.1429,81.1212,15.0,648,0.015
lk_hambantota,6,28.524583333333336,0.7166666666666667,5.679097222222222,74.45972222222223,1008.1108333333334,79.22777777777777,232.73194444444445,LK,6.1429,81.1212,15.0,720,0.015
lk_hambantota,7,28.82016129032258,0.5677419354838711,5.798279569892474,72.2997311827957,1007.6323924731183,56.670698924731184,262.47983870967744,LK,6.1429,81.1212,15.0,744,0.015
lk_hambantota,8,27.851344086021506,1.3451612903225807,6.033978494623655,75.67069892473118,1008.6826612903226,82.83333333333333,226.31720430107526,LK,6.1429,81.1212,15.0,744,0.015
lk_haputale,5,20.701697530864198,7.651851851851852,2.4554783950617285,85.14814814814815,857.5203703703703,79.52314814814815,217.3641975308642,LK,6.7681,80.959,1427.0,648,1.427
lk_haputale,6,20.971249999999998,1.7966666666666669,2.999986111111111,79.41666666666667,858.7581944444445,82.24861111111112,230.56944444444446,LK,6.7681,80.959,1427.0,720,1.427
lk_haputale,7,21.825,0.3806451612903226,3.2535887096774196,69.0752688172043,858.6013440860215,59.13709677419355,266.372311827957,LK,6.7681,80.959,1427.0,744,1.427
lk_haputale,8,21.29825268817204,1.0612903225806452,3.434475806451613,73.09677419354838,859.1403225806451,82.66935483870968,226.33870967741936,LK,6.7681,80.959,1427.0,744,1.427
lk_hatton,5,20.837345679012348,12.277777777777779,1.4466203703703704,91.99228395061728,870.6979938271605,87.28395061728395,190.39197530864197,LK,6.8916,80.5955,1303.0,648,1.303
lk_hatton,6,20.435000000000002,7.616666666666666,1.6980694444444444,91.49305555555556,872.0979166666667,87.8,202.92361111111111,LK,6.8916,80.5955,1303.0,720,1.303
lk_hatton,7,20.538172043010753,4.596774193548387,1.721518817204301,88.18413978494624,871.8327956989247,68.74731182795699,234.13575268817203,LK,6.8916,80.5955,1303.0,744,1.303
lk_hatton,8,20.008198924731182,9.351612903225805,1.7249327956989247,91.85618279569893,872.4138440860215,87.61424731182795,205.122311827957,LK,6.8916,80.5955,1303.0,744,1.303
lk_horton_plains,5,16.679012345679013,11.222222222222223,2.5869290123456787,89.13271604938272,791.5563271604939,87.47222222222223,203.24845679012347,LK,6.8021,80.807,2130.0,648,2.13
lk_horton_plains,6,16.49652777777778,4.336666666666666,3.310055555555555,86.3375,792.6991666666667,87.81666666666666,217.86527777777778,LK,6.8021,80.807,2130.0,720,2.13
lk_horton_plains,7,16.97768817204301,2.009677419354839,3.51880376344086,78.83736559139786,792.6405913978494,67.80645161290323,253.11021505376345,LK,6.8021,80.807,2130.0,744,2.13
lk_horton_plains,8,16.447311827956987,4.970967741935484,3.6701209677419357,83.55645161290323,792.9986559139785,88.58736559139786,215.94758064516128,LK,6.8021,80.807,2130.0,744,2.13
lk_jaffna,5,28.834722222222226,3.9592592592592593,6.705586419753087,81.12962962962963,1005.983024691358,66.92283950617283,227.66203703703704,LK,9.6615,80.0255,9.0,648,0.009
lk_jaffna,6,29.205416666666668,0.6833333333333333,8.514930555555555,77.75416666666666,1006.9438888888889,69.37916666666666,266.73333333333335,LK,9.6615,80.0255,9.0,720,0.009
lk_jaffna,7,29.00725806451613,0.23225806451612904,8.571814516129033,76.96505376344086,1006.4728494623656,77.5013440860215,265.9274193548387,LK,9.6615,80.0255,9.0,744,0.009
lk_jaffna,8,28.543413978494623,2.0193548387096776,7.742069892473118,77.88978494623656,1007.4701612903226,79.81989247311827,249.99193548387098,LK,9.6615,80.0255,9.0,744,0.009
lk_kandy,5,24.032098765432096,6.144444444444445,2.2491203703703704,87.15277777777777,954.5308641975308,80.34876543209876,216.53703703703704,LK,7.2906,80.6337,499.0,648,0.499
lk_kandy,6,23.834583333333335,2.316666666666667,3.0591666666666666,85.15277777777777,955.9619444444444,83.72222222222223,227.0402777777778,LK,7.2906,80.6337,499.0,720,0.499
lk_kandy,7,24.285752688172042,0.5806451612903225,3.40866935483871,78.85887096774194,955.6443548387097,64.61559139784946,260.7795698924731,LK,7.2906,80.6337,499.0,744,0.499
lk_kandy,8,23.6377688172043,1.732258064516129,3.589543010752688,82.78897849462365,956.3610215053764,80.85349462365592,227.5201612903226,LK,7.2906,80.6337,499.0,744,0.499
lk_kegalle,5,25.305092592592594,8.477777777777778,2.693966049382716,86.22376543209876,985.7390432098766,85.17129629629629,181.73456790123456,LK,7.2513,80.3464,205.0,648,0.205
lk_kegalle,6,25.025416666666665,6.4,3.2567638888888886,85.40694444444445,987.4869444444444,86.22638888888889,194.8361111111111,LK,7.2513,80.3464,205.0,720,0.205
lk_kegalle,7,25.430779569892472,4.138709677419355,3.348481182795699,81.7258064516129,987.1663978494624,70.82930107526882,222.31451612903226,LK,7.2513,80.3464,205.0,744,0.205
lk_kegalle,8,24.731854838709676,5.92258064516129,3.3628225806451613,84.79166666666667,988.0462365591399,84.76209677419355,202.3279569892473,LK,7.2513,80.3464,205.0,744,0.205
lk_kurunegala,5,26.193827160493825,7.488888888888888,3.2650617283950623,85.26543209876543,994.6774691358024,83.45679012345678,187.40123456790124,LK,7.4863,80.3647,124.0,648,0.124
lk_kurunegala,6,25.96388888888889,4.523333333333333,4.075027777777778,83.7375,996.37875,84.5875,203.04861111111111,LK,7.4863,80.3647,124.0,720,0.124
lk_kurunegala,7,26.561827956989248,2.503225806451613,4.296626344086022,78.80645161290323,996.0423387096774,70.71236559139786,231.43817204301075,LK,7.4863,80.3647,124.0,744,0.124
lk_kurunegala,8,25.736021505376343,3.9967741935483874,4.324395161290322,82.62231182795699,996.9122311827956,83.19489247311827,212.38306451612902,LK,7.4863,80.3647,124.0,744,0.124
lk_mannar,5,28.359259259259257,5.533333333333333,6.42871913580247,81.73148148148148,1006.7614197530864,70.0246913580247,212.945987654321,LK,8.981,79.9044,6.0,648,0.006
lk_mannar,6,28.68208333333333,0.59,8.274347222222222,77.95694444444445,1007.9645833333333,72.34583333333333,258.28194444444443,LK,8.981,79.9044,6.0,720,0.006
lk_mannar,7,28.59489247311828,0.14516129032258063,8.48353494623656,76.64381720430107,1007.5033602150538,72.22043010752688,268.8790322580645,LK,8.981,79.9044,6.0,744,0.006
lk_mannar,8,28.09905913978495,0.3419354838709677,7.798387096774194,77.3239247311828,1008.4551075268816,78.05376344086021,250.06854838709677,LK,8.981,79.9044,6.0,744,0.006
lk_matale,5,25.98503086419753,5.544444444444444,3.2087962962962964,84.64043209876543,969.1825617283952,82.66203703703704,203.18672839506172,LK,7.4675,80.6234,356.0,648,0.356
lk_matale,6,26.02722222222222,2.293333333333333,4.185930555555555,80.93333333333334,970.8248611111111,84.67916666666666,215.16666666666666,LK,7.4675,80.6234,356.0,720,0.356
lk_matale,7,26.701612903225808,1.467741935483871,4.500416666666666,74.53091397849462,970.5314516129033,69.73521505376344,245.80913978494624,LK,7.4675,80.6234,356.0,744,0.356
lk_matale,8,25.948118279569893,3.441935483870968,4.501559139784946,78.33198924731182,971.3197580645161,83.43548387096774,220.50806451612902,LK,7.4675,80.6234,356.0,744,0.356
lk_matara,5,27.27901234567901,5.762962962962963,4.69716049382716,86.27932098765432,1008.2731481481482,80.52314814814815,214.44135802469137,LK,5.9549,80.555,6.0,648,0.006
lk_matara,6,27.169444444444444,4.9366666666666665,5.402597222222222,84.5625,1010.025,80.8125,230.51388888888889,LK,5.9549,80.555,6.0,720,0.006
lk_matara,7,27.516532258064515,3.5,5.4480913978494625,81.58736559139786,1009.6481182795699,62.53629032258065,252.6290322580645,LK,5.9549,80.555,6.0,744,0.006
lk_matara,8,26.514919354838707,6.667741935483871,5.556868279569893,85.95295698924731,1010.6771505376345,84.54435483870968,224.7311827956989,LK,5.9549,80.555,6.0,744,0.006
lk_nawalapitiya,5,24.199537037037036,12.277777777777779,1.4466203703703704,89.64197530864197,946.4117283950618,87.28395061728395,190.39197530864197,LK,7.0505,80.53,577.0,648,0.577
lk_nawalapitiya,6,23.773055555555555,7.616666666666666,1.6980694444444444,89.1,948.0379166666668,87.8,202.92361111111111,LK,7.0505,80.53,577.0,720,0.577
lk_nawalapitiya,7,23.84354838709677,4.596774193548387,1.721518817204301,85.1989247311828,947.7147849462366,68.74731182795699,234.13575268817203,LK,7.0505,80.53,577.0,744,0.577
lk_nawalapitiya,8,23.339919354838713,9.351612903225805,1.7249327956989247,88.70161290322581,948.4943548387098,87.61424731182795,205.122311827957,LK,7.0505,80.53,577.0,744,0.577
lk_nuwara_eliya,5,18.27901234567901,9.851851851851851,2.207608024691358,89.23611111111111,814.9456790123457,87.95370370370371,208.9398148148148,LK,6.9497,80.7891,1888.0,648,1.888
lk_nuwara_eliya,6,18.096527777777776,5.09,2.87,86.48611111111111,816.1391666666666,89.11944444444444,221.5236111111111,LK,6.9497,80.7891,1888.0,720,1.888
lk_nuwara_eliya,7,18.57768817204301,2.0709677419354837,3.057311827956989,79.05510752688173,816.0735215053763,69.92204301075269,256.5981182795699,LK,6.9497,80.7891,1888.0,744,1.888
lk_nuwara_eliya,8,18.04731182795699,5.193548387096774,3.2629032258064514,83.71505376344086,816.4543010752689,87.45564516129032,220.86290322580646,LK,6.9497,80.7891,1888.0,744,1.888
lk_pidurutalagala,5,14.728395061728396,9.851851851851851,2.207608024691358,87.64197530864197,758.4851851851852,87.95370370370371,208.9398148148148,LK,7.0008,80.7733,2500.0,648,2.5
lk_pidurutalagala,6,14.63736111111111,5.09,2.87,84.40555555555555,759.6294444444444,89.11944444444444,221.5236111111111,LK,7.0008,80.7733,2500.0,720,2.5
lk_pidurutalagala,7,15.158064516129032,2.0709677419354837,3.057311827956989,76.06854838709677,759.6852150537635,69.92204301075269,256.5981182795699,LK,7.0008,80.7733,2500.0,744,2.5
lk_pidurutalagala,8,14.647177419354838,5.193548387096774,3.2629032258064514,80.36962365591398,759.9563172043011,87.45564516129032,220.86290322580646,LK,7.0008,80.7733,2500.0,744,2.5
lk_polonnaruwa,5,28.083333333333332,4.762962962962963,4.044984567901235,76.35339506172839,1001.9797839506173,72.72067901234568,234.10802469135803,LK,7.9403,81.0188,49.0,648,0.049
lk_polonnaruwa,6,29.290555555555557,0.36666666666666664,5.570888888888889,64.81388888888888,1003.3133333333333,77.61666666666666,242.56944444444446,LK,7.9403,81.0188,49.0,720,0.049
lk_polonnaruwa,7,29.897311827956987,0.04516129032258065,5.982446236559139,59.778225806451616,1002.7715053763441,65.50537634408602,272.41129032258067,LK,7.9403,81.0188,49.0,744,0.049
lk_polonnaruwa,8,29.326075268817203,0.19677419354838707,5.982782258064516,61.818548387096776,1003.6572580645161,80.36290322580645,240.4959677419355,LK,7.9403,81.0188,49.0,744,0.049
lk_puttalam,5,27.921604938271606,7.762962962962963,3.9983796296296292,83.72376543209876,1007.7368827160494,76.27160493827161,195.375,LK,8.0362,79.8283,4.0,648,0.004
lk_puttalam,6,27.667777777777776,3.66,5.199680555555555,83.23472222222222,1009.3119444444444,79.76805555555555,221.29583333333332,LK,8.0362,79.8283,4.0,720,0.004
lk_puttalam,7,27.91034946236559,0.9903225806451612,5.573844086021505,80.38306451612904,1008.9197580645161,68.46774193548387,249.4005376344086,LK,8.0362,79.8283,4.0,744,0.004
lk_puttalam,8,27.490456989247313,1.2806451612903227,5.5240188172043005,80.2486559139785,1009.7813172043011,81.23790322580645,232.04032258064515,LK,8.0362,79.8283,4.0,744,0.004
lk_ratnapura,5,25.96543209876543,13.825925925925926,1.526851851851852,91.51388888888889,1006.6222222222221,87.68518518518519,186.43827160493828,LK,6.6828,80.3992,34.0,648,0.034
lk_ratnapura,6,25.61777777777778,7.783333333333333,1.9190277777777778,90.81805555555556,1008.43,87.37777777777778,200.67916666666667,LK,6.6828,80.3992,34.0,720,0.034
lk_ratnapura,7,25.59287634408602,4.8032258064516125,2.01741935483871,88.93682795698925,1008.030376344086,68.22446236559139,231.7284946236559,LK,6.6828,80.3992,34.0,744,0.034
lk_ratnapura,8,25.189919354838707,9.638709677419355,2.025524193548387,91.31048387096774,1008.9798387096774,89.06989247311827,201.07123655913978,LK,6.6828,80.3992,34.0,744,0.034
lk_sri_pada,5,15.669753086419753,13.825925925925926,1.526851851851852,90.53395061728395,787.1439814814814,87.68518518518519,186.43827160493828,LK,6.8096,80.4994,2163.0,648,2.163
lk_sri_pada,6,15.363472222222223,7.783333333333333,1.9190277777777778,89.59861111111111,788.3556944444445,87.37777777777778,200.67916666666667,LK,6.8096,80.4994,2163.0,720,2.163
lk_sri_pada,7,15.543413978494623,4.8032258064516125,2.01741935483871,86.1774193548387,788.1700268817204,68.22446236559139,231.7284946236559,LK,6.8096,80.4994,2163.0,744,2.163
lk_sri_pada,8,14.916666666666666,9.638709677419355,2.025524193548387,90.04435483870968,788.500940860215,89.06989247311827,201.07123655913978,LK,6.8096,80.4994,2163.0,744,2.163
lk_trincomalee,5,28.47608024691358,5.244444444444444,5.175200617283951,77.66203703703704,1006.2493827160494,70.8425925925926,235.81635802469137,LK,8.5874,81.2152,9.0,648,0.009
lk_trincomalee,6,29.34722222222222,0.6799999999999999,6.5179583333333335,69.45277777777778,1007.4498611111111,74.84861111111111,252.25555555555556,LK,8.5874,81.2152,9.0,720,0.009
lk_trincomalee,7,30.05483870967742,0.041935483870967745,6.541706989247311,63.79032258064516,1006.8540322580645,66.25,272.80645161290323,LK,8.5874,81.2152,9.0,744,0.009
lk_trincomalee,8,29.628629032258065,0.35161290322580646,6.487822580645161,64.99327956989248,1007.7424731182796,79.56182795698925,245.3521505376344,LK,8.5874,81.2152,9.0,744,0.009
lk_welimada,5,22.633333333333333,8.22962962962963,1.629845679012346,83.58024691358025,894.3663580246914,80.2824074074074,222.16666666666666,LK,6.902,80.9223,1064.0,648,1.064
lk_welimada,6,23.074305555555554,1.876666666666667,1.8777777777777778,76.24305555555556,895.5959722222221,82.56944444444444,233.7111111111111,LK,6.902,80.9223,1064.0,720,1.064
lk_welimada,7,24.06989247311828,0.28387096774193554,2.2001881720430108,63.92338709677419,895.3811827956989,60.803763440860216,269.3333333333333,LK,6.902,80.9223,1064.0,744,1.064
lk_welimada,8,23.785752688172042,0.7580645161290323,2.409274193548387,66.88844086021506,896.0486559139785,81.28897849462365,230.5779569892473,LK,6.902,80.9223,1064.0,744,1.064
mm_hakha,5,18.918055555555554,3.662962962962963,1.0464969135802469,79.78395061728395,825.0117283950617,53.75617283950617,229.68364197530863,MM,22.6445,93.6108,1768.0,648,1.768
mm_hakha,6,19.059166666666666,10.126666666666667,0.9673194444444445,90.96944444444445,823.583888888889,90.53472222222223,157.2138888888889,MM,22.6445,93.6108,1768.0,720,1.768
mm_hakha,7,18.879166666666666,15.116129032258065,1.0937903225806451,93.24596774193549,822.4638440860215,96.22177419354838,134.622311827957,MM,22.6445,93.6108,1768.0,744,1.768
mm_hakha,8,19.157526881720432,16.174193548387098,0.8936021505376345,93.73924731182795,823.0396505376344,94.68010752688173,144.5268817204301,MM,22.6445,93.6108,1768.0,744,1.768
mm_kalaw,5,21.886111111111113,6.11851851851852,1.562422839506173,82.85185185185185,869.6236111111111,67.58179012345678,221.53240740740742,MM,20.6333,96.5667,1309.0,648,1.309
mm_kalaw,6,21.105833333333333,12.113333333333333,2.180180555555556,90.91805555555555,868.6736111111111,91.54722222222222,162.36111111111111,MM,20.6333,96.5667,1309.0,720,1.309
mm_kalaw,7,20.64502688172043,15.280645161290323,2.018037634408602,92.21102150537635,867.8768817204301,96.70698924731182,125.81182795698925,MM,20.6333,96.5667,1309.0,744,1.309
mm_kalaw,8,20.938306451612902,10.290322580645162,1.831209677419355,92.02284946236558,868.2099462365591,94.90994623655914,141.80107526881721,MM,20.6333,96.5667,1309.0,744,1.309
mm_mandalay,5,28.87098765432099,5.181481481481482,2.3037808641975306,74.74382716049382,997.8104938271604,56.94598765432099,231.97993827160494,MM,21.9588,96.0891,76.0,648,0.076
mm_mandalay,6,27.827361111111113,5.096666666666667,4.154569444444444,79.72916666666667,996.4740277777778,87.10833333333333,176.3763888888889,MM,21.9588,96.0891,76.0,720,0.076
mm_mandalay,7,27.354569892473116,4.225806451612904,4.141505376344086,80.54569892473118,995.7807795698925,92.83602150537635,148.19086021505376,MM,21.9588,96.0891,76.0,744,0.076
mm_mandalay,8,27.345026881720432,5.554838709677419,3.614744623655914,82.03494623655914,996.2630376344085,89.46102150537635,153.6465053763441,MM,21.9588,96.0891,76.0,744,0.076
mm_taunggyi,5,20.886111111111113,5.307407407407408,1.4084567901234568,79.62654320987654,861.5817901234568,69.49382716049382,216.11111111111111,MM,20.7888,97.0337,1390.0,648,1.39
mm_taunggyi,6,20.43347222222222,5.016666666666667,2.3158194444444447,84.26388888888889,860.5315277777777,90.58333333333333,173.2736111111111,MM,20.7888,97.0337,1390.0,720,1.39
mm_taunggyi,7,19.767607526881722,7.96774193548387,1.9395698924731182,87.51344086021506,859.6217741935484,96.6236559139785,130.75,MM,20.7888,97.0337,1390.0,744,1.39
mm_taunggyi,8,20.126881720430106,5.364516129032259,1.6868279569892473,87.30645161290323,859.984811827957,94.93279569892474,144.73387096774192,MM,20.7888,97.0337,1390.0,744,1.39
mm_yangon,5,28.233024691358025,11.966666666666669,2.0403086419753085,82.6820987654321,1006.7263888888888,85.84104938271605,183.42746913580248,MM,16.8409,96.1735,7.0,648,0.007
mm_yangon,6,26.82388888888889,15.916666666666666,2.4923888888888888,89.65138888888889,1006.9977777777779,94.82638888888889,142.37777777777777,MM,16.8409,96.1735,7.0,720,0.007
mm_yangon,7,26.631451612903223,15.693548387096776,2.72247311827957,89.90591397849462,1006.3763440860215,96.16263440860214,127.94489247311827,MM,16.8409,96.1735,7.0,744,0.007
mm_yangon,8,26.296236559139786,16.541935483870965,2.6281182795698923,91.6760752688172,1006.5586021505376,96.02284946236558,116.17876344086021,MM,16.8409,96.1735,7.0,744,0.007
my_cameron_highlands,5,20.625925925925927,8.811111111111112,0.894104938271605,86.75771604938272,858.6333333333333,88.83179012345678,211.03240740740742,MY,4.47,101.376,1436.0,648,1.436
my_cameron_highlands,6,20.105555555555554,11.226666666666667,0.88025,89.09583333333333,859.6154166666666,89.98194444444445,199.625,MY,4.47,101.376,1436.0,720,1.436
my_cameron_highlands,7,19.947715053763442,10.858064516129033,0.8112231182795698,87.8508064516129,859.1751344086022,87.48387096774194,209.01478494623655,MY,4.47,101.376,1436.0,744,1.436
my_cameron_highlands,8,20.42284946236559,7.074193548387098,0.9538709677419355,84.28225806451613,859.7797043010752,84.2997311827957,229.53091397849462,MY,4.47,101.376,1436.0,744,1.436
my_genting,5,17.123765432098768,6.962962962962964,1.0728395061728395,85.54012345679013,826.1316358024692,89.70987654320987,214.50617283950618,MY,3.4239,101.7932,1745.0,648,1.745
my_genting,6,16.75625,7.180000000000001,1.1186388888888887,85.77083333333333,827.1441666666667,87.18888888888888,200.35,MY,3.4239,101.7932,1745.0,720,1.745
my_genting,7,16.337634408602153,6.032258064516129,1.0981854838709677,88.27956989247312,826.624059139785,83.99059139784946,199.84139784946237,MY,3.4239,101.7932,1745.0,744,1.745
my_genting,8,17.156182795698925,2.1870967741935483,1.2101478494623656,81.56451612903226,827.4,76.99059139784946,231.877688172043,MY,3.4239,101.7932,1745.0,744,1.745
my_george_town,5,28.352006172839506,6.759259259259259,1.233472222222222,81.73765432098766,1008.818364197531,89.22993827160494,212.78858024691357,MY,5.4141,100.3288,6.0,648,0.006
my_george_town,6,27.945694444444445,7.08,1.322513888888889,82.73472222222222,1010.1713888888889,86.14861111111111,206.93333333333334,MY,5.4141,100.3288,6.0,720,0.006
my_george_town,7,28.070967741935483,3.3451612903225802,1.2983064516129033,81.09408602150538,1009.7025537634408,83.9489247311828,214.60752688172042,MY,5.4141,100.3288,6.0,744,0.006
my_george_town,8,28.674193548387095,2.8741935483870966,1.4887231182795697,77.82661290322581,1010.0900537634409,78.60618279569893,236.88440860215053,MY,5.4141,100.3288,6.0,744,0.006
np_bharatpur,5,25.866975308641972,6.78888888888889,1.0617746913580246,78.89197530864197,982.2527777777779,47.1929012345679,230.9537037037037,NP,27.6833,84.4333,213.0,648,0.213
np_bharatpur,6,28.095694444444447,7.846666666666666,0.9204027777777779,80.9125,979.5651388888889,46.67916666666667,226.04305555555555,NP,27.6833,84.4333,213.0,720,0.213
np_bharatpur,7,27.940860215053764,16.62258064516129,0.7717876344086022,86.07123655913979,977.9622311827957,93.47849462365592,144.95967741935485,NP,27.6833,84.4333,213.0,744,0.213
